SlNo,CabinetId,CabinetNumber,Status,BranchId,BranchName,BranchCity,BranchArea,BranchAddress,MerchantId,MerchantName,MerchantAddress
2446,4274,BC101911009907,true,5536,Zeeshan Enterprises Opposite Sugra Park,MUMBAI,MAHARASHTRA,"B-13, Shabuddin khan chawl, opp. sugra park, mhp road, parhanwadi, malad east",3105,Zeeshan Enterprises,"B-13, Shabuddin khan chawl, opp. sugra park, mhp road, parhanwadi, malad east"
2447,4276,BC101911007773,false,4472,Commissioner Office Vasanth Nagar,BANGALORE,KARNATAKA,"#2, Asker Road, Vasanth Nagar, Bengaluru 560051",2260,Commissioner Office,"#2, Asker Road, Vasanth Nagar, Bengaluru 560051"
2448,4277,BC101911007785,true,6630,Karnataka Police Commercial,BANGALORE,KARNATAKA,"Commercial Street, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka",3856,Karnataka Police,"Frazer Town Police Station, Near-Mark Circle, Frazer Town, Bengaluru, Karnataka 560005"
2449,4278,BC101911007794,false,7309,Ace Communication Rajgopalnagara,BANGALORE,KARNATAKA,"491,4/s,Near Nagalingeshwara temple, Rajgopalnagara, 1st Main Rd, Peenya 2nd Stage, Bengaluru, Karnataka 560058",1245,Ace Communications,"Gajanana Nagar, 1, Hegganahalli Cross, 1st Stage, Gajanana Nagar, Srigandha Nagar, Bengaluru, Karnataka 560091"
2450,4279,BC101911008777,true,1104,Ya Mohideen Palavakkam,CHENNAI,TAMIL NADU,"1/192, East Coast Rd, Netaji Nagar, Palavakkam, Chennai, Tamil Nadu 600041",311,Ya Mohideen,"No: 6-B, Harleys Rd, Kilpauk, Chennai, Tamil Nadu 600010"
2451,4280,BC101911009149,false,4124,GT World Mall Magadi Main Rd,BANGALORE,KARNATAKA,"GT World Mall, Magadi Main Rd, next to Prasanna Theatre, Bengaluru, Karnataka 560023",2039,GT World Mall,"GT World Mall, Magadi Main Rd, next to Prasanna Theatre, Bengaluru, Karnataka 560023"
2452,4281,BC101911009133,true,4052,Sachdeva Electronic Centre Sector 31C,CHANDIGARH,PUNJAB,"Shop No. 11-12 Sec 31C 160030 Chandigarh",2008,Sachdeva Electronic Centre,"Shop No. 11-12 Sec 31C Chandigarh 160030 Chandigarh"
2453,4283,BC101911008795,false,4422,King Opticians RT Nagar,BANGALORE,KARNATAKA,"Devegowda Road,Thimmiah garden,RT Nagar,Bengaluru,Karnataka,560032",2221,King Opticians,"No36, millers road benson town opp mukhthal Manzil Bangalore"
2454,4284,BC101911008930,false,460,Uptodate Perambur,CHENNAI,TAMIL NADU,"466R+49 Chennai, Tamil Nadu",52,Uptodate,"No. 12, Ganesh Apartments, Medavakkam Tank Road, Next to Royal Enfield Showroom, Ramalingapuram, Ayanavaram, Chennai"
2455,4285,BC101911009154,true,6799,Sophia PU & Digree College Kadugondanahalli,BANGALORE,KARNATAKA,"2JH6+F4 Bengaluru, Karnataka",3931,Sophia PU & Digree College,"Coffee Board Colony, Shampura Road, Kadugondanahalli, Bengaluru"
2456,4288,BC101911009224,true,4640,Spirits Sector V,KOLKATA,WEST BENGAL,"Globsyn Crystals, EP Block, Sector V, West Bengal,Kolkata-700091",2425,Spirits,"Globsyn Crystals, EP Block, Sector V, West Bengal,Kolkata-700091"
2457,4289,BC101911007782,true,6061,Metro Ceramic Corporation RV Road,BANGALORE,KARNATAKA,"156/2 sharda mansion RV road VV puram minerva circle Bangalore",3465,Metro Ceramic Corporation,"156/2 sharda mansion RV road VV puram minerva circle Bangalore"
2458,4290,BC101911009569,false,6334,Optical Palace Kestopur,KOLKATA,WEST BENGAL,"Akansha Apartment, BC-75 Rabindra Pally,Kamal Park, Kestopur, Kolkata, West Bengal 700101",1409,Optical Palace,"161/A LAKE TOWN, KOLKATA - 700089"
2459,4291,BC101911009142,true,500,Chai Waale Anna Nagar,CHENNAI,TAMIL NADU,"36M4+XG Chennai, Tamil Nadu",70,Chai Waale,"No, 371, Hotel Mahashakti International, Mint Street, Sowcarpet, Chennai - 600079"
2460,4292,BC101911002589,true,6390,Apollo Hospital Sheshadripuram,BANGALORE,KARNATAKA,"No. 1, Old No. 28, Platform Road Near Mantri Square Mall, Seshadripuram, Bengaluru, Karnataka 560020",342,Apollo Hospital,"Parshik Hill road ,sector 23,CBD Belapur,Navi Mumbai, 400614"
2461,4294,BC101911003337,false,3658,Sri Siddeshwara Mobile Store Byrathi,BANGALORE,KARNATAKA,"Avalahalli main road byrathi cross kothanur Bangalore 560077",1798,Sri Siddeshwara Mobile Store,"No. 309, chandan building, kothanur Bangalore"
2462,4295,BC101911010076,true,6075,Media -global Wings Group HRBR,BANGALORE,KARNATAKA,"Venus Palazzo, 3rd Floor # 3C, 702, 3rd Cross Rd, HRBR Layout 1st Block, 1st block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India",3287,Media -Global Wings Group,"3C-NO.702, 3RD FLOOR, 3RD CROSS, 1ST BLOCK, HRBR LAYOUT, KALYAN NAGAR, BENGALURU - 560043"
2463,4296,BC101911002559,false,3078,Zeba Electronics Kanakanagar,BANGALORE,KARNATAKA,"2JG4+88 Bengaluru, Karnataka",1394,Zeba Electronics,"No, 07, SMT NG, KM Building KHB Road, Kanakanagar R.T Nagar"
2464,4297,BC101911002590,false,5279,Toni & Guy Ballygunge,KOLKATA,WEST BENGAL,"58, 1, Ballygunge Circular Rd, Rowland Row, Ballygunge, Kolkata, West Bengal 700019",73,Toni & Guy,"Shop No 130, First Floor, Express Avenue Mall,  Royapettah, Chennai - 600 014"
2465,4298,BC101911008933,true,7109,Manasrekha Enterprise Mulund (W),MUMBAI,MAHARASHTRA,"Plot No. 134, House No. 210/211Back Side, Hindustan police chowkey chowk,Near Hindustan police station, Behind bank of Maharashtra, Mulund colony, Mulund (W), Mumbai-400082",4135,Manasrekha Enterprise,"Plot No. 134, House No. 210/211Back Side, Hindustan police chowkey chowk,Near Hindustan police station, Behind bank of Maharashtra, Mulund colony, Mulund (W), Mumbai-400082"
2466,4299,BC101911007780,true,3222,Abracadabra Powai,MUMBAI,MAHARASHTRA,"Shop No. 76, Galleria Shopping Mall, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076",1480,Abracadabra,"Shop no.76,Galleria Mall, Hiranandani Gardens,Powai,Mumbai-400076"
2467,4302,BC101911007755,false,4640,Spirits Sector V,KOLKATA,WEST BENGAL,"Globsyn Crystals, EP Block, Sector V, West Bengal,Kolkata-700091",2425,Spirits,"Globsyn Crystals, EP Block, Sector V, West Bengal,Kolkata-700091"
2468,4304,BC101911007810,true,1934,All Designer Silks Pvt Ltd Rashbehari Avenue,KOLKATA,WEST BENGAL,"129A, Rashbehari Avenue, Kolkata 700029",589,All Designer Silks Pvt Ltd,"129A Rashbehari Avenue, Kolkata-29"
2469,4306,BC101911005591,true,4686,A Zam Zam Bakery Sultan palya,BANGALORE,KARNATAKA,"No. 22, 7th crocc manoranayana palya Sultan palya",2435,A Zam Zam Bakery,"No. 22, 7th crocc manoranayana palya Sultan palya"
2470,4308,BC101911007902,true,7044,The Sauteed Tales Jodhpur park,KOLKATA,WEST BENGAL,"240, Jodhpur garden,lake garden, kolkata-700068",4096,The Sauteed Tales,"240, Jodhpur garden,lake garden, kolkata-700068"
2471,4309,BC101911007814,true,6419,Kudroli World Koramangala,BANGALORE,KARNATAKA,"Koramangala, 5th Block, B/7 main road, Bengaluru 560095",3727,Kudroli World,"Koramangala, 5th Block, B/7 main road, Bengaluru"
2472,4310,BC101911008892,true,5457,SLNS Wine Paradise Mathikere,BANGALORE,KARNATAKA,"2HH5+MM Bengaluru, Karnataka",3034,SLNS Wine Paradise,"25, Swarna Plaza, 1st Stage, 2nd Phase Gokul, Mathikere, Bengaluru"
2473,4311,BC101911008903,false,510,Chai Waale Saligramam,CHENNAI,TAMIL NADU,"No. 32, Arunachalam Road, Chennai - 600093",70,Chai Waale,"No, 371, Hotel Mahashakti International, Mint Street, Sowcarpet, Chennai - 600079"
2474,4312,BC101911005544,false,4637,Refinery 091 Sector 5, Salt Lake,KOLKATA,WEST BENGAL,"11&12 EP Block, Globsyn Crystal, Sector 5, Salt Lake, Kolkata- 700091",2424,Refinery 091,"11&12 EP Block, Globsyn Crystal, Sector 5, Salt Lake, Kolkata- 700091"
2475,4315,BC101911008047,false,5428,Vishal's 4th block Jayanagar,BANGALORE,KARNATAKA,"WHHM+XG Bengaluru, Karnataka",3005,Vishal's,"No 19/1 13th cross 7th block jayanagar Bangalore"
2476,4316,BC101911005564,true,4987,The Silver Lining Saltlake,KOLKATA,WEST BENGAL,"318, BL Block, Sector II, Bidhannagar, Kolkata, West Bengal 700091",2647,The Silver Lining,"318, BL Block, Sector II, Bidhannagar, Kolkata, West Bengal 700091"
2477,4320,BC101911010386,false,4185,Mobile Biz  Hennur Cross,BANGALORE,KARNATAKA,"No. 33/1, 2nd cross, hennur cross opp Reliance Fresh, Bengaluru",1800,Mobile Biz,"SR Building, opp indian academy pu college Hennur cross kalyan nagar Bangalore"
2478,4322,BC101911009993,false,7041,Shola Ana Bengali Saltlake,KOLKATA,WEST BENGAL,"Saltee Tech park, Sector-5, college more plot-18,Block-DN, Beside Hyundai Showroom, kolkata-700091",4087,Shola Ana Bengali,"Prince Anwar Shah Rd, South city complex,lake Garden kolkata-700045"
2479,4323,BC101911010117,true,6781,Thai Village Spa Kasba,KOLKATA,WEST BENGAL,"Chambers Mall, Sahid Nagar Ground, 1865, Rajdanga Main Rd, Sector E, East Kolkata Twp, Kolkata, West Bengal 700107",3929,Thai Village Spa,"62/7/1A, Ballygunge Circular Rd, beside Domino's Pizza Kolkata 700019, Rowland Row, Ballygunge, Kolkata, West Bengal 700019"
2480,4324,BC101911006043,false,1357,Chai Waale Alwarpet,CHENNAI,TAMIL NADU,"2, 162, Alwarpet St, Seetammal Colony, MIG Colony, Alwarpet, Chennai, Tamil Nadu 600018",70,Chai Waale,"No, 371, Hotel Mahashakti International, Mint Street, Sowcarpet, Chennai - 600079"
2481,4326,BC101911007825,false,178,Just Bake Ananthnagara Electronic City,BANGALORE,KARNATAKA,"RMPV+6F Bengaluru, Karnataka",4,Just Bake,"Ashok Pillar cafe coffee day , Bridage homestead, Ashok Pillar"
2482,4327,BC101911007850,false,4641,The Bigg Boss Cafe Bhawanipur,KOLKATA,WEST BENGAL,"57/1 C NARES MITRA SARANI,LANSDOWN MARKET, Sarat Bose Rd, Kolkata, West Bengal 700025",2426,The Bigg Boss Cafe,"57/1 C NARES MITRA SARANI,LANSDOWN MARKET, Sarat Bose Rd, Kolkata, West Bengal 700025"
2483,4329,BC101911007989,false,3131,Tea Time Ashok Nagar,HYDERABAD,TELANGANA,"379, 287, SRT St, Kailash Nagar, Bhagat Singh Nagar, Sanath Nagar, Hyderabad, Telangana 500018, India",1120,Tea Time,"Plot No 402, G K Colony, Neredmet X Road"
2484,4330,BC101911007816,false,6854,Dawntown Cafe Bhawanipur,KOLKATA,WEST BENGAL,"44 A, Sarat Bose Rd, Chakraberia, Ballygunge, Kolkata, West Bengal 700020",3969,Dawntown Cafe,"44 A, Sarat Bose Rd, Chakraberia, Ballygunge, Kolkata, West Bengal 700020"
2485,4331,BC101911007835,true,4423,SLV Iyengar Bakery & Sweets Shampura Main Road,BANGALORE,KARNATAKA,"No710, Shampur main road RT Nagar post opp Ambedkar medical college Bangalore,Karnataka,560045",2223,SLV Iyengar Bakery & Sweets,"No710, Shampur main road RT Nagar post opp Ambedkar medical college Bangalore"
2486,4333,BC101911007860,true,4800,Mukesh realators Dodanekundi,BANGALORE,KARNATAKA,"XP94+Q7 Bengaluru, Karnataka",2495,Mukesh Realators,"Sri Sai Residency, #6, Vidya Vikas School Road, New Kaverappa Layout, Kaadubeesanahalli, Bengaluru"
2487,4334,BC101911000706,false,459,Uptodate Ayanavaram,CHENNAI,TAMIL NADU,"36WR+CP Chennai, Tamil Nadu",52,Uptodate,"No. 12, Ganesh Apartments, Medavakkam Tank Road, Next to Royal Enfield Showroom, Ramalingapuram, Ayanavaram, Chennai"
2488,4337,BC101911010030,true,7165,Trendz Hair and Beauty Salon Elgin Road,KOLKATA,WEST BENGAL,"26A, Elgin road Kolkata 700020",4161,Trendz Hair and Beauty Salon,"26A, Elgin road Kolkata 700020"
2489,4338,BC101911010052,true,4805,Mukesh realators Near Marathahalli,BANGALORE,KARNATAKA,"# 46 Friends Layout Ekya school road chinapanahallli, Doddanekundi Ext, Dodda Nekkundi Extension, Doddanekkundi, Bengaluru, Karnataka 560037, India",2495,Mukesh Realators,"Sri Sai Residency, #6, Vidya Vikas School Road, New Kaverappa Layout, Kaadubeesanahalli, Bengaluru"
2490,4340,BC101911005538,false,3416,Al Baik Opposite Habib Hospital,MUMBAI,MAHARASHTRA,"New Mill road, Opp Habib Hospital, Kurla West, Mumbai, Maharashtra 400070",1632,Al Baik,"Shop A Near Shalimar Restaurant,New Mill Road,Opp Habib Hospital Haroon Manzil, Kurla, Mumbai, Maharashtra 400070"
2491,4341,BC101911009893,false,2,Spykke Office,BANGALORE,KARNATAKA,"4th Floor, Prestige Commercial Complex Churchstreet, above Blossoms Book House, Haridevpur, Shanthala Nagar, Bengaluru, Karnataka 560001",1,Spykke,"309,Manbhavan appts., plot-26, sector-10, Dwarka"
2492,4342,BC101911009813,false,4704,Sunil Mobiles & Electronic Marathahalli,BANGALORE,KARNATAKA,"XP52+FJ Bengaluru, Karnataka",2452,Sunil Mobiles & Electronic,"#101, Opp Anjaneya Temple Aswatha Nagar Service Road, Marathahalli, Bengaluru"
2493,4343,BC101911007871,true,6735,BJ'S Sports Restrau & Lounge Bhawanipur,KOLKATA,WEST BENGAL,"104/1 A, Sarat Bose Rd, Garcha, Ballygunge, Kolkata, West Bengal 700026",3920,BJ'S Sports Restrau & Lounge,"104/1 A, Sarat Bose Rd, Garcha, Ballygunge, Kolkata, West Bengal 700026"
2494,4344,BC101911007887,false,551,Chai Kings Kilpauk,CHENNAI,TAMIL NADU,"chai king 925, Poonamallee High Road, Kilpauk, Chennai, Tamil Nadu 600084",6,Chai Kings,"No.47 Jamal Palazzo Medavakkam Main Road, Keelkattalai, Chennai- 600117"
2495,4346,BC101911007844,true,3087,Swiss Cream Pai Layout,BANGALORE,KARNATAKA,"18, 1st Main Rd, Dargah Mohalla, Pai Layout, Mahadevapura, Bengaluru, Karnataka 560016",1397,Swiss Cream,"#18, 1st Main Road, 4th Cross Rd, Pai Layout, Mahadevapura, Bengaluru, 560016"
2496,4347,BC101911008274,false,5116,A2Z Mobiles & Computers Maruthi Nagar,BANGALORE,KARNATAKA,"No.110, 80 Feet Road, State Bank Of Mysore Colony, 1st Stage, Mysore Bank Colony, Srinivasnagar, Banashankari, Bengaluru, Karnataka 560050, India",2754,A2Z Mobiles & Computers,"#68/14, srigowricomplex, 20th Main Road, Bengaluru"
2497,4348,BC101911009990,true,5004,Goldfinch Retreat Tarabanahalli,BANGALORE,KARNATAKA,"Near Kempegowda International Airport, Tarabanahalli, Chickajala Post, Behind ITC Factory, Bengaluru 562157",2684,Goldfinch Retreat,"Near Kempegowda International Airport, Tarabanahalli, Chickajala Post, Behind ITC Factory, Bengaluru"
2498,4349,BC101911009925,false,470,French Loaf Alwarpet,CHENNAI,TAMIL NADU,"146, TT Krishnamachari Rd, Cooperative Colony, MIG Colony, Alwarpet, Chennai, Tamil Nadu 600018",65,French Loaf,"146, TT Krishnamachari Rd, Cooperative Colony, MIG Colony, Alwarpet, Chennai, Tamil Nadu 600018"
2499,4350,BC101911007872,false,6420,Tea Spot Hennur,BANGALORE,KARNATAKA,"Dodda Banaswadi Main Rd, Dodda Banaswadi, Bengaluru, Karnataka 560043",3728,Tea Spot,"Dodda Banaswadi Main Rd, Dodda Banaswadi, Bengaluru, Karnataka 560043"
2500,4351,BC101911007795,true,5964,Apollo Hospital Opposite Krishnaraju Layout,BANGALORE,KARNATAKA,"154, IIM, 11, Bannerghatta Main Rd, opposite Krishnaraju Layout, Krishnaraju Layout, Amalodbhavi Nagar, Naga, Bengaluru, Karnataka 560076",342,Apollo Hospital,"Parshik Hill road ,sector 23,CBD Belapur,Navi Mumbai, 400614"
2501,4352,BC101911007870,true,3854,Wise Owl Gariahat,KOLKATA,WEST BENGAL,"66/2 B, Purna Das Rd, near Azad Hind Dhaba, Rash Bihari Avenue, Hindustan Park, Gariahat, Kolkata, West Bengal 700029, India",1903,Wise Owl,"66/2 B, Purna Das Rd, near Azad Hind Dhaba, Golpark, Hindustan Park, Gariahat, Kolkata, West Bengal 700029"
2502,4354,BC101911007796,true,3651,Unilet Yelahanka,BANGALORE,KARNATAKA,"11 Yelahanka Satellite Town, Yelahanka Bengaluru, Karnataka 560064 India",1793,Unilet,"No.429/431, Hosur Road, Bommanahalli, Bengaluru -560068"
2503,4356,BC101911008880,false,4414,Hotel Sahil Narpoli,THANE,MAHARASHTRA,"Narpoli, Bhiwandi, Maharashtra 421302",2192,Hotel Sahil,"Bhiwandi, Narpoli, Bhiwandi, Thane - 421302 Mumbai"
2504,4357,BC101911007790,false,4720,Rohit Singh Jayanagar, 9th Block,BANGALORE,KARNATAKA,"1221, 26th Main Rd, 9th Block, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560069, India",2466,Rohit Singh,"1221, 26th Main Road, Jayanagar, 9th Block, Bengaluru"
2505,4358,BC101911008881,true,6471,Banchharam Baghajatin Colony,KOLKATA,WEST BENGAL,"B/4, Raja Subodh Chandra Mallick Rd, Baghajatin Colony, Kolkata, West Bengal 700092, India",3653,Banchharam,"387, Rajdanga Main Road, Kasba, Kolkata, West Bengal 700107, India"
2506,4360,BC101911007880,true,6390,Apollo Hospital Sheshadripuram,BANGALORE,KARNATAKA,"No. 1, Old No. 28, Platform Road Near Mantri Square Mall, Seshadripuram, Bengaluru, Karnataka 560020",342,Apollo Hospital,"Parshik Hill road ,sector 23,CBD Belapur,Navi Mumbai, 400614"
2507,4361,BC101911007900,false,6341,Banchharam Eco Park,KOLKATA,WEST BENGAL,"Gate 3, Eco Park, Newtown, Kolkata, West Bengal 700156, India",3653,Banchharam,"387, Rajdanga Main Road, Kasba, Kolkata, West Bengal 700107, India"
2508,4363,BC101911007920,false,3539,Optical Palace Kavi Nazrul,KOLKATA,WEST BENGAL,"holding no-4134, garia main road, near hk dutta jwellers 700084",1409,Optical Palace,"161/A LAKE TOWN, KOLKATA - 700089"
2509,4364,BC101911002565,true,4472,Commissioner Office Vasanth Nagar,BANGALORE,KARNATAKA,"#2, Asker Road, Vasanth Nagar, Bengaluru 560051",2260,Commissioner Office,"#2, Asker Road, Vasanth Nagar, Bengaluru 560051"
2510,4367,BC101911008882,true,2913,Cream Chemistry Hennur Bagalur Rd,BANGALORE,KARNATAKA,"89, Hennur Bangalore Rd, Indradhanush Layout, Narayanapura, Bangalore, Karnataka 560077",323,Cream Chemistry,"#88/1A, Coles Road, Frazer Town Bengaluru"
2511,4370,BC101911002501,false,564,Chai Kings SRM,CHENNAI,TAMIL NADU,"Chai kings - SRM ,Kattankulathur, Tamil Nadu 603203, India",6,Chai Kings,"No.47 Jamal Palazzo Medavakkam Main Road, Keelkattalai, Chennai- 600117"
2512,4371,BC101911010213,true,5004,Goldfinch Retreat Tarabanahalli,BANGALORE,KARNATAKA,"Near Kempegowda International Airport, Tarabanahalli, Chickajala Post, Behind ITC Factory, Bengaluru 562157",2684,Goldfinch Retreat,"Near Kempegowda International Airport, Tarabanahalli, Chickajala Post, Behind ITC Factory, Bengaluru"
2513,4373,BC101911010195,true,4271,Stayfit Rajajinagar,BANGALORE,KARNATAKA,"XGXV+89 Bengaluru, Karnataka",1645,Stayfit,"#580,11th main,36th cross,5th block Jayanagar, Bangalore- 560041"
2514,4377,BC101911003428,false,5780,Om Sai Ram k channasandra,BANGALORE,KARNATAKA,"No5, K channasandrahoramavu post near honey land bakery Bangalore 560043",3274,Om Sai Ram,"33 shop no 1 munireddy layout horamavu main road Bangalore"
2515,4381,BC101911009785,false,3744,Optical Palace Kasba,KOLKATA,WEST BENGAL,"81, raja danga nabapally kolkata - 700107",1409,Optical Palace,"161/A LAKE TOWN, KOLKATA - 700089"
2516,4382,BC101911005839,false,7151,Seemas Resort Neral,MUMBAI,MAHARASHTRA,"Near Panchvati, Karjat - Kalyan Highway, Neral, Tal Karjat, Dist - Raigad",4153,Seemas Resort,"Near Panchvati, Karjat - Kalyan Highway, Neral, Tal Karjat, Dist - Raigad"
2517,4383,BC101911002500,false,3310,Rajasthan Sweets Harlur Road,BANGALORE,KARNATAKA,"Rajgopal reddy garden, opp. Poorva skywood apartment, Silver county road, Harlur road, Bangalore 560102",1569,Rajasthan Sweets,"Rajgopal reddy garden, opp. Poorva skywood apartment, Silver county road, Harlur road, Bangalore 560102"
2518,4384,BC101911005628,false,6854,Dawntown Cafe Bhawanipur,KOLKATA,WEST BENGAL,"44 A, Sarat Bose Rd, Chakraberia, Ballygunge, Kolkata, West Bengal 700020",3969,Dawntown Cafe,"44 A, Sarat Bose Rd, Chakraberia, Ballygunge, Kolkata, West Bengal 700020"
2519,4385,BC101911003330,false,3858,Optical Palace Baghajatin,KOLKATA,WEST BENGAL,"445,Raja, Raja Subodh Chandra Mallick Rd, SPD Block, Baghajatin Colony, Kolkata, West Bengal 700086",1409,Optical Palace,"161/A LAKE TOWN, KOLKATA - 700089"
2520,4386,BC101911005663,true,3804,MK Mobiles Pvt Ltd Chilkalguda,HYDERABAD,TELANGANA,"S.No.11-1-776/A/1, Ground Floor, beside Hanuman Temple, Chilkalguda, P&T Colony, Hyderabad Asbestos Staff Colony, Karkhana, Secunderabad, Telangana 500061, India",1878,MK Mobiles Pvt Ltd,"Shop.No 4-3-353/1, SBI Lane, Bank Steet, Koti, Hyderabad, opp. ENT hospital, Hyderabad, Telangana 500095"
2521,4387,BC101911005609,false,6392,Raymond Store Basavanagudi,BANGALORE,KARNATAKA,"No18, DVG road, gandhi Bazaar ,Basavanagudi ,Bangalore ,560011",3709,Raymond Store,"No18 DVG road gandhi Bazaar Basavanagudi Bangalore"
2522,4388,BC101911002551,false,4699,Fliza Fruits & Dry Fruits Marathahalli,BANGALORE,KARNATAKA,"#96, 10th Main Road, Marathahalli, Bengaluru 560037",2448,Fliza Fruits & Dry Fruits,"#96, 10th Main Road, Marathahalli, Bengaluru"
2523,4389,BC101911002570,false,6984,Sheesha Mahal Rasool Manzil,MUMBAI,MAHARASHTRA,"Maulana Azad Rd, Nagpada, Mumbai, Maharashtra, India",4050,Sheesha Mahal,"shop no3  rasool manzil grnd flr maulana aazad road nagpada 400008"
2524,4390,BC101911002587,false,6973,Baskin Robbins Maniktala,KOLKATA,WEST BENGAL,"P-27,C.I.T Scheme No. XII maniktala, main road land mark- opposite great eastern Kolkata-700054",1805,Baskin Robbins,"J-287 Indirapuram Habitat Center  Ghaziabad 201014 Delhi NCR"
2525,4391,BC101911010042,false,6339,Banchharam Salt Lake Sector 3,KOLKATA,WEST BENGAL,"FC-126, 1st Cross Rd, FC Block, Sector III, Bidhannagar, Kolkata, West Bengal 700106, India",3653,Banchharam,"387, Rajdanga Main Road, Kasba, Kolkata, West Bengal 700107, India"
2526,4392,BC101911002547,true,6412,National Furnitures Shivajinagar,BANGALORE,KARNATAKA,"Sultanji Gunta Road Near Meelad Circle, Shivajinagar, Bangalore 560051",3724,National Furnitures,"Sultanji Gunta Road Near Meelad Circle, Shivajinagar, Bangalore 560051"
2527,4393,BC101911005613,true,4449,Unilet Appliance (LG Shopee) Sahakarnagar,BANGALORE,KARNATAKA,"G Block, 60 Feet Road, Opp ICICI ank, Above Reliance Fresh, Bengaluru",2246,Unilet Appliance (LG Shopee),"G Block, 60 Feet Road, Opp ICICI ank, Above Reliance Fresh, Bengaluru"
2528,4394,BC101911002476,true,7096,Malt Rajarhat,KOLKATA,WEST BENGAL,"tower,2c, 1, Action Area IIC, Newtown, Kolkata, West Bengal 700161, India",4125,Malt,"2nd floor,Astra tower,2c/1, Action Area IIC, Newtown,Kolkata-700161"
2529,4398,BC101911007965,false,6768,Cafe By The Lane North,KOLKATA,WEST BENGAL,"68A, Sri Aurobindo Sarani, Kolkata-700006",3926,Cafe By The Lane,"7, Lake Terrace Road, Kolkata-700029"
